Date,Open,High,Low,Close,Volume,Symbol
2025-05-18 16:09:04.430609,88.28,88.83,88.1,88.5,54438194,GOOGL
2025-05-19 16:09:04.430609,88.72,88.97,88.37,88.38,17587326,GOOGL
2025-05-20 16:09:04.430609,87.49,88.0,87.16,87.94,66324113,GOOGL
2025-05-21 16:09:04.430609,84.81,85.54,84.78,85.43,64412732,GOOGL
2025-05-22 16:09:04.430609,83.68,84.58,83.67,84.28,40184913,GOOGL
2025-05-23 16:09:04.430609,83.78,83.83,83.44,83.59,50698020,GOOGL
2025-05-24 16:09:04.430609,85.28,85.47,85.11,85.44,65860168,GOOGL
2025-05-25 16:09:04.430609,85.58,86.66,85.08,86.11,48482149,GOOGL
2025-05-26 16:09:04.430609,83.41,83.48,83.01,83.16,47918777,GOOGL
2025-05-27 16:09:04.430609,83.58,83.93,83.36,83.78,53570154,GOOGL
2025-05-28 16:09:04.430609,82.93,83.45,82.86,83.22,58128621,GOOGL
2025-05-29 16:09:04.430609,82.44,82.64,82.04,82.18,57472936,GOOGL
2025-05-30 16:09:04.430609,83.52,83.53,83.24,83.27,62776648,GOOGL
2025-05-31 16:09:04.430609,84.82,85.21,84.76,85.07,47823187,GOOGL
2025-06-01 16:09:04.430609,87.21,87.43,86.53,86.74,63054788,GOOGL
2025-06-02 16:09:04.430609,85.38,85.55,85.29,85.37,53241663,GOOGL
2025-06-03 16:09:04.430609,84.87,84.95,84.72,84.93,41817793,GOOGL
2025-06-04 16:09:04.430609,86.47,86.73,85.26,85.57,61581108,GOOGL
2025-06-05 16:09:04.430609,87.67,87.84,87.16,87.33,49877532,GOOGL
2025-06-06 16:09:04.430609,86.19,86.6,86.01,86.58,59751197,GOOGL
2025-06-07 16:09:04.430609,86.28,86.56,86.2,86.34,54129314,GOOGL
2025-06-08 16:09:04.430609,84.28,84.73,84.22,84.52,52449665,GOOGL
2025-06-09 16:09:04.430609,82.37,82.7,82.31,82.58,35519156,GOOGL
2025-06-10 16:09:04.430609,83.42,84.19,83.36,84.01,53109075,GOOGL
2025-06-11 16:09:04.430609,87.01,87.23,86.33,86.37,49809837,GOOGL
2025-06-12 16:09:04.430609,85.9,86.34,85.82,86.33,53227185,GOOGL
2025-06-13 16:09:04.430609,87.79,88.29,87.38,88.15,48912398,GOOGL
2025-06-14 16:09:04.430609,89.05,89.24,88.77,88.88,52240924,GOOGL
2025-06-15 16:09:04.430609,87.82,87.85,87.61,87.82,50245101,GOOGL
2025-06-16 16:09:04.430609,88.76,89.15,88.29,88.54,71531824,GOOGL
2025-06-17 16:09:04.430609,91.0,91.59,90.95,91.35,71898029,GOOGL
2025-06-18 16:09:04.430609,91.01,91.61,90.84,91.38,28761042,GOOGL
2025-06-19 16:09:04.430609,94.08,94.54,94.04,94.33,53417559,GOOGL
2025-06-20 16:09:04.430609,90.32,90.58,89.33,89.48,41015853,GOOGL
2025-06-21 16:09:04.430609,91.27,91.63,90.54,91.04,61794401,GOOGL
2025-06-22 16:09:04.430609,91.08,91.76,90.71,91.29,48854601,GOOGL
2025-06-23 16:09:04.430609,91.4,91.83,90.67,90.84,50052436,GOOGL
2025-06-24 16:09:04.430609,91.12,91.24,90.92,91.09,39323795,GOOGL
2025-06-25 16:09:04.430609,87.5,87.6,87.37,87.56,57116148,GOOGL
2025-06-26 16:09:04.430609,86.78,87.67,86.44,87.27,53323140,GOOGL
2025-06-27 16:09:04.430609,87.65,88.39,87.62,87.98,61792971,GOOGL
2025-06-28 16:09:04.430609,90.7,91.26,90.19,90.67,47510358,GOOGL
2025-06-29 16:09:04.430609,90.25,90.43,89.45,89.82,40350765,GOOGL
2025-06-30 16:09:04.430609,88.76,89.04,87.99,88.45,38167414,GOOGL
2025-07-01 16:09:04.430609,86.76,87.73,86.57,87.66,65023570,GOOGL
2025-07-02 16:09:04.430609,89.38,89.82,88.98,89.35,32966175,GOOGL
2025-07-03 16:09:04.430609,90.0,90.13,89.99,90.02,29325578,GOOGL
2025-07-04 16:09:04.430609,89.12,89.51,88.94,89.16,53665982,GOOGL
2025-07-05 16:09:04.430609,89.74,90.3,89.45,90.16,49373209,GOOGL
2025-07-06 16:09:04.430609,90.86,91.13,90.29,90.43,44697423,GOOGL
